Hourly measurement data supplied by UK-air on 22/12/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Barnsley Road",,"Sheffield Devonshire Green",,"Sheffield Tinsley",
Latitude,,53.404950,,53.378622,,53.410580,,
Longitude,,-1.455815,,-1.478096,,-1.396139,,
Site Type,,Urban Traffic,,Urban Background,,Urban Background,,
Zone,,Yorkshire & Humberside,,Yorkshire & Humberside,,Yorkshire & Humberside,,
Agglomeration,,Sheffield Urban Area,,Sheffield Urban Area,,Sheffield Urban Area,,
Local Authority,,"Sheffield",,"Sheffield",,"Sheffield",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-11-25,18:00:00,10,V ugm-3 (BAM),8.042,V ugm-3 (Ref.eq),13.184,V ugm-3 (Ref.eq)
2023-11-25,19:00:00,13,V ugm-3 (BAM),16.981,V ugm-3 (Ref.eq),13.42,V ugm-3 (Ref.eq)
2023-11-25,20:00:00,47,V ugm-3 (BAM),38.75,V ugm-3 (Ref.eq),13.703,V ugm-3 (Ref.eq)
2023-11-25,21:00:00,24,V ugm-3 (BAM),39.528,V ugm-3 (Ref.eq),16.958,V ugm-3 (Ref.eq)
2023-11-25,22:00:00,16,V ugm-3 (BAM),41.368,V ugm-3 (Ref.eq),19.576,V ugm-3 (Ref.eq)
2023-11-25,23:00:00,15,V ugm-3 (BAM),41.462,V ugm-3 (Ref.eq),19.387,V ugm-3 (Ref.eq)
2023-11-25,24:00:00,12,V ugm-3 (BAM),35.472,V ugm-3 (Ref.eq),18.679,V ugm-3 (Ref.eq)
2023-11-26,01:00:00,12,V ugm-3 (BAM),21.038,V ugm-3 (Ref.eq),16.651,V ugm-3 (Ref.eq)
2023-11-26,02:00:00,12,V ugm-3 (BAM),17.712,V ugm-3 (Ref.eq),19.387,V ugm-3 (Ref.eq)
2023-11-26,03:00:00,8,V ugm-3 (BAM),11.533,V ugm-3 (Ref.eq),18.208,V ugm-3 (Ref.eq)
2023-11-26,04:00:00,11,V ugm-3 (BAM),8.019,V ugm-3 (Ref.eq),17.476,V ugm-3 (Ref.eq)
2023-11-26,05:00:00,11,V ugm-3 (BAM),6.722,V ugm-3 (Ref.eq),18.514,V ugm-3 (Ref.eq)
2023-11-26,06:00:00,11,V ugm-3 (BAM),6.981,V ugm-3 (Ref.eq),19.104,V ugm-3 (Ref.eq)
2023-11-26,07:00:00,14,V ugm-3 (BAM),7.052,V ugm-3 (Ref.eq),18.16,V ugm-3 (Ref.eq)
2023-11-26,08:00:00,17,V ugm-3 (BAM),7.854,V ugm-3 (Ref.eq),17.83,V ugm-3 (Ref.eq)
2023-11-26,09:00:00,17,V ugm-3 (BAM),9.882,V ugm-3 (Ref.eq),17.807,V ugm-3 (Ref.eq)
2023-11-26,10:00:00,21,V ugm-3 (BAM),11.934,V ugm-3 (Ref.eq),16.439,V ugm-3 (Ref.eq)
2023-11-26,11:00:00,23,V ugm-3 (BAM),9.623,V ugm-3 (Ref.eq),15.802,V ugm-3 (Ref.eq)
2023-11-26,12:00:00,25,V ugm-3 (BAM),8.302,V ugm-3 (Ref.eq),16.132,V ugm-3 (Ref.eq)
2023-11-26,13:00:00,8,V ugm-3 (BAM),8.184,V ugm-3 (Ref.eq),16.58,V ugm-3 (Ref.eq)
2023-11-26,14:00:00,17,V ugm-3 (BAM),8.774,V ugm-3 (Ref.eq),27.642,V ugm-3 (Ref.eq)
2023-11-26,15:00:00,27,V ugm-3 (BAM),14.057,V ugm-3 (Ref.eq),19.505,V ugm-3 (Ref.eq)
2023-11-26,16:00:00,24,V ugm-3 (BAM),21.745,V ugm-3 (Ref.eq),19.316,V ugm-3 (Ref.eq)
2023-11-26,17:00:00,24,V ugm-3 (BAM),29.269,V ugm-3 (Ref.eq),18.208,V ugm-3 (Ref.eq)
2023-11-26,18:00:00,43,V ugm-3 (BAM),29.835,V ugm-3 (Ref.eq),32.783,V ugm-3 (Ref.eq)
2023-11-26,19:00:00,36,V ugm-3 (BAM),32.194,V ugm-3 (Ref.eq),25.377,V ugm-3 (Ref.eq)
2023-11-26,20:00:00,50,V ugm-3 (BAM),46.014,V ugm-3 (Ref.eq),25.189,V ugm-3 (Ref.eq)
2023-11-26,21:00:00,33,V ugm-3 (BAM),43.09,V ugm-3 (Ref.eq),28.514,V ugm-3 (Ref.eq)
2023-11-26,22:00:00,36,V ugm-3 (BAM),28.184,V ugm-3 (Ref.eq),27.689,V ugm-3 (Ref.eq)
2023-11-26,23:00:00,36,V ugm-3 (BAM),24.929,V ugm-3 (Ref.eq),26.84,V ugm-3 (Ref.eq)
2023-11-26,24:00:00,32,V ugm-3 (BAM),23.326,V ugm-3 (Ref.eq),24.764,V ugm-3 (Ref.eq)
2023-11-27,01:00:00,29,V ugm-3 (BAM),24.434,V ugm-3 (Ref.eq),23.278,V ugm-3 (Ref.eq)
2023-11-27,02:00:00,22,V ugm-3 (BAM),24.41,V ugm-3 (Ref.eq),22.146,V ugm-3 (Ref.eq)
2023-11-27,03:00:00,21,V ugm-3 (BAM),23.113,V ugm-3 (Ref.eq),21.675,V ugm-3 (Ref.eq)
2023-11-27,04:00:00,21,V ugm-3 (BAM),16.51,V ugm-3 (Ref.eq),34.717,V ugm-3 (Ref.eq)
2023-11-27,05:00:00,31,V ugm-3 (BAM),16.604,V ugm-3 (Ref.eq),29.717,V ugm-3 (Ref.eq)
2023-11-27,06:00:00,30,V ugm-3 (BAM),27.453,V ugm-3 (Ref.eq),27.665,V ugm-3 (Ref.eq)
2023-11-27,07:00:00,30,V ugm-3 (BAM),22.453,V ugm-3 (Ref.eq),21.203,V ugm-3 (Ref.eq)
2023-11-27,08:00:00,19,V ugm-3 (BAM),12.83,V ugm-3 (Ref.eq),11.439,V ugm-3 (Ref.eq)
2023-11-27,09:00:00,17,V ugm-3 (BAM),11.981,V ugm-3 (Ref.eq),13.443,V ugm-3 (Ref.eq)
2023-11-27,10:00:00,19,V ugm-3 (BAM),11.344,V ugm-3 (Ref.eq),13.774,V ugm-3 (Ref.eq)
2023-11-27,11:00:00,7,V ugm-3 (BAM),5.354,V ugm-3 (Ref.eq),5.024,V ugm-3 (Ref.eq)
2023-11-27,12:00:00,5,V ugm-3 (BAM),3.726,V ugm-3 (Ref.eq),3.184,V ugm-3 (Ref.eq)
2023-11-27,13:00:00,6,V ugm-3 (BAM),4.764,V ugm-3 (Ref.eq),3.42,V ugm-3 (Ref.eq)
2023-11-27,14:00:00,5,V ugm-3 (BAM),5.708,V ugm-3 (Ref.eq),3.892,V ugm-3 (Ref.eq)
2023-11-27,15:00:00,11,V ugm-3 (BAM),5.825,V ugm-3 (Ref.eq),5.283,V ugm-3 (Ref.eq)
2023-11-27,16:00:00,7,V ugm-3 (BAM),4.434,V ugm-3 (Ref.eq),4.788,V ugm-3 (Ref.eq)
2023-11-27,17:00:00,6,V ugm-3 (BAM),3.986,V ugm-3 (Ref.eq),4.033,V ugm-3 (Ref.eq)
2023-11-27,18:00:00,7,V ugm-3 (BAM),4.811,V ugm-3 (Ref.eq),2.877,V ugm-3 (Ref.eq)
2023-11-27,19:00:00,7,V ugm-3 (BAM),5.566,V ugm-3 (Ref.eq),4.057,V ugm-3 (Ref.eq)
2023-11-27,20:00:00,6,V ugm-3 (BAM),8.821,V ugm-3 (Ref.eq),5.684,V ugm-3 (Ref.eq)
2023-11-27,21:00:00,6,V ugm-3 (BAM),6.981,V ugm-3 (Ref.eq),4.764,V ugm-3 (Ref.eq)
2023-11-27,22:00:00,8,V ugm-3 (BAM),5.094,V ugm-3 (Ref.eq),3.514,V ugm-3 (Ref.eq)
2023-11-27,23:00:00,6,V ugm-3 (BAM),4.41,V ugm-3 (Ref.eq),3.632,V ugm-3 (Ref.eq)
2023-11-27,24:00:00,4,V ugm-3 (BAM),3.467,V ugm-3 (Ref.eq),2.854,V ugm-3 (Ref.eq)
2023-11-28,01:00:00,5,V ugm-3 (BAM),3.255,V ugm-3 (Ref.eq),2.429,V ugm-3 (Ref.eq)
2023-11-28,02:00:00,3,V ugm-3 (BAM),3.373,V ugm-3 (Ref.eq),3.019,V ugm-3 (Ref.eq)
2023-11-28,03:00:00,2,V ugm-3 (BAM),3.042,V ugm-3 (Ref.eq),2.995,V ugm-3 (Ref.eq)
2023-11-28,04:00:00,3,V ugm-3 (BAM),3.09,V ugm-3 (Ref.eq),2.854,V ugm-3 (Ref.eq)
2023-11-28,05:00:00,4,V ugm-3 (BAM),2.807,V ugm-3 (Ref.eq),2.877,V ugm-3 (Ref.eq)
2023-11-28,06:00:00,4,V ugm-3 (BAM),2.854,V ugm-3 (Ref.eq),3.278,V ugm-3 (Ref.eq)
2023-11-28,07:00:00,4,V ugm-3 (BAM),3.09,V ugm-3 (Ref.eq),3.939,V ugm-3 (Ref.eq)
2023-11-28,08:00:00,9,V ugm-3 (BAM),3.066,V ugm-3 (Ref.eq),5.189,V ugm-3 (Ref.eq)
2023-11-28,09:00:00,12,V ugm-3 (BAM),3.986,V ugm-3 (Ref.eq),6.745,V ugm-3 (Ref.eq)
2023-11-28,10:00:00,10,V ugm-3 (BAM),4.222,V ugm-3 (Ref.eq),7.005,V ugm-3 (Ref.eq)
2023-11-28,11:00:00,8,V ugm-3 (BAM),3.042,V ugm-3 (Ref.eq),4.882,V ugm-3 (Ref.eq)
2023-11-28,12:00:00,6,V ugm-3 (BAM),3.396,V ugm-3 (Ref.eq),3.561,V ugm-3 (Ref.eq)
2023-11-28,13:00:00,No data,V ugm-3 (BAM),3.491,V ugm-3 (Ref.eq),3.278,V ugm-3 (Ref.eq)
2023-11-28,14:00:00,5,V ugm-3 (BAM),3.962,V ugm-3 (Ref.eq),3.16,V ugm-3 (Ref.eq)
2023-11-28,15:00:00,5,V ugm-3 (BAM),4.552,V ugm-3 (Ref.eq),3.255,V ugm-3 (Ref.eq)
2023-11-28,16:00:00,3,V ugm-3 (BAM),3.892,V ugm-3 (Ref.eq),3.939,V ugm-3 (Ref.eq)
2023-11-28,17:00:00,8,V ugm-3 (BAM),3.42,V ugm-3 (Ref.eq),3.726,V ugm-3 (Ref.eq)
2023-11-28,18:00:00,11,V ugm-3 (BAM),4.434,V ugm-3 (Ref.eq),6.415,V ugm-3 (Ref.eq)
2023-11-28,19:00:00,8,V ugm-3 (BAM),5.59,V ugm-3 (Ref.eq),6.179,V ugm-3 (Ref.eq)
2023-11-28,20:00:00,17,V ugm-3 (BAM),10.873,V ugm-3 (Ref.eq),7.571,V ugm-3 (Ref.eq)
2023-11-28,21:00:00,11,V ugm-3 (BAM),10.024,V ugm-3 (Ref.eq),7.594,V ugm-3 (Ref.eq)
2023-11-28,22:00:00,10,V ugm-3 (BAM),9.552,V ugm-3 (Ref.eq),9.717,V ugm-3 (Ref.eq)
2023-11-28,23:00:00,10,V ugm-3 (BAM),5.684,V ugm-3 (Ref.eq),10.896,V ugm-3 (Ref.eq)
2023-11-28,24:00:00,7,V ugm-3 (BAM),7.288,V ugm-3 (Ref.eq),9.269,V ugm-3 (Ref.eq)
2023-11-29,01:00:00,8,V ugm-3 (BAM),4.788,V ugm-3 (Ref.eq),6.84,V ugm-3 (Ref.eq)
2023-11-29,02:00:00,5,V ugm-3 (BAM),2.901,V ugm-3 (Ref.eq),7.076,V ugm-3 (Ref.eq)
2023-11-29,03:00:00,3,V ugm-3 (BAM),3.42,V ugm-3 (Ref.eq),7.524,V ugm-3 (Ref.eq)
2023-11-29,04:00:00,3,V ugm-3 (BAM),3.868,V ugm-3 (Ref.eq),6.274,V ugm-3 (Ref.eq)
2023-11-29,05:00:00,4,V ugm-3 (BAM),3.349,V ugm-3 (Ref.eq),7.571,V ugm-3 (Ref.eq)
2023-11-29,06:00:00,9,V ugm-3 (BAM),3.467,V ugm-3 (Ref.eq),4.528,V ugm-3 (Ref.eq)
2023-11-29,07:00:00,7,V ugm-3 (BAM),3.821,V ugm-3 (Ref.eq),5.118,V ugm-3 (Ref.eq)
2023-11-29,08:00:00,11,V ugm-3 (BAM),5.472,V ugm-3 (Ref.eq),8.939,V ugm-3 (Ref.eq)
2023-11-29,09:00:00,8,V ugm-3 (BAM),5.802,V ugm-3 (Ref.eq),13.443,V ugm-3 (Ref.eq)
2023-11-29,10:00:00,6,V ugm-3 (BAM),7.076,V ugm-3 (Ref.eq),11.297,V ugm-3 (Ref.eq)
2023-11-29,11:00:00,5,V ugm-3 (BAM),4.599,V ugm-3 (Ref.eq),7.618,V ugm-3 (Ref.eq)
2023-11-29,12:00:00,3,V ugm-3 (BAM),5.59,V ugm-3 (Ref.eq),4.929,V ugm-3 (Ref.eq)
2023-11-29,13:00:00,2,V ugm-3 (BAM),4.575,V ugm-3 (Ref.eq),5.849,V ugm-3 (Ref.eq)
2023-11-29,14:00:00,6,V ugm-3 (BAM),5.802,V ugm-3 (Ref.eq),5.684,V ugm-3 (Ref.eq)
2023-11-29,15:00:00,7,V ugm-3 (BAM),5.991,V ugm-3 (Ref.eq),6.344,V ugm-3 (Ref.eq)
2023-11-29,16:00:00,9,V ugm-3 (BAM),8.066,V ugm-3 (Ref.eq),9.292,V ugm-3 (Ref.eq)
2023-11-29,17:00:00,29,V ugm-3 (BAM),8.373,V ugm-3 (Ref.eq),8.302,V ugm-3 (Ref.eq)
2023-11-29,18:00:00,13,V ugm-3 (BAM),13.208,V ugm-3 (Ref.eq),9.859,V ugm-3 (Ref.eq)
2023-11-29,19:00:00,22,V ugm-3 (BAM),20.896,V ugm-3 (Ref.eq),12.005,V ugm-3 (Ref.eq)
2023-11-29,20:00:00,22,V ugm-3 (BAM),40.401,V ugm-3 (Ref.eq),17.005,V ugm-3 (Ref.eq)
2023-11-29,21:00:00,15,V ugm-3 (BAM),39.057,V ugm-3 (Ref.eq),16.769,V ugm-3 (Ref.eq)
2023-11-29,22:00:00,18,V ugm-3 (BAM),47.264,V ugm-3 (Ref.eq),16.368,V ugm-3 (Ref.eq)
2023-11-29,23:00:00,7,V ugm-3 (BAM),15.731,V ugm-3 (Ref.eq),13.396,V ugm-3 (Ref.eq)
2023-11-29,24:00:00,8,V ugm-3 (BAM),8.16,V ugm-3 (Ref.eq),9.552,V ugm-3 (Ref.eq)
2023-11-30,01:00:00,8,V ugm-3 (BAM),8.467,V ugm-3 (Ref.eq),7.618,V ugm-3 (Ref.eq)
2023-11-30,02:00:00,6,V ugm-3 (BAM),4.717,V ugm-3 (Ref.eq),3.892,V ugm-3 (Ref.eq)
2023-11-30,03:00:00,6,V ugm-3 (BAM),5.59,V ugm-3 (Ref.eq),4.222,V ugm-3 (Ref.eq)
2023-11-30,04:00:00,8,V ugm-3 (BAM),4.575,V ugm-3 (Ref.eq),4.316,V ugm-3 (Ref.eq)
2023-11-30,05:00:00,8,V ugm-3 (BAM),3.349,V ugm-3 (Ref.eq),3.231,V ugm-3 (Ref.eq)
2023-11-30,06:00:00,6,V ugm-3 (BAM),3.066,V ugm-3 (Ref.eq),2.972,V ugm-3 (Ref.eq)
2023-11-30,07:00:00,7,V ugm-3 (BAM),2.547,V ugm-3 (Ref.eq),2.712,V ugm-3 (Ref.eq)
2023-11-30,08:00:00,6,V ugm-3 (BAM),2.854,V ugm-3 (Ref.eq),3.019,V ugm-3 (Ref.eq)
2023-11-30,09:00:00,11,V ugm-3 (BAM),3.632,V ugm-3 (Ref.eq),4.009,V ugm-3 (Ref.eq)
2023-11-30,10:00:00,9,V ugm-3 (BAM),4.458,V ugm-3 (Ref.eq),3.868,V ugm-3 (Ref.eq)
2023-11-30,11:00:00,6,V ugm-3 (BAM),5.283,V ugm-3 (Ref.eq),4.882,V ugm-3 (Ref.eq)
2023-11-30,12:00:00,7,V ugm-3 (BAM),5.236,V ugm-3 (Ref.eq),4.835,V ugm-3 (Ref.eq)
2023-11-30,13:00:00,7,V ugm-3 (BAM),6.368,V ugm-3 (Ref.eq),4.245,V ugm-3 (Ref.eq)
2023-11-30,14:00:00,9,V ugm-3 (BAM),5.401,V ugm-3 (Ref.eq),3.797,V ugm-3 (Ref.eq)
2023-11-30,15:00:00,7,V ugm-3 (BAM),6.368,V ugm-3 (Ref.eq),4.127,V ugm-3 (Ref.eq)
2023-11-30,16:00:00,7,V ugm-3 (BAM),6.91,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq)
2023-11-30,17:00:00,12,V ugm-3 (BAM),7.288,V ugm-3 (Ref.eq),6.321,V ugm-3 (Ref.eq)
2023-11-30,18:00:00,13,V ugm-3 (BAM),8.538,V ugm-3 (Ref.eq),8.538,V ugm-3 (Ref.eq)
2023-11-30,19:00:00,16,V ugm-3 (BAM),9.41,V ugm-3 (Ref.eq),7.311,V ugm-3 (Ref.eq)
2023-11-30,20:00:00,11,V ugm-3 (BAM),11.557,V ugm-3 (Ref.eq),9.316,V ugm-3 (Ref.eq)
2023-11-30,21:00:00,9,V ugm-3 (BAM),10.118,V ugm-3 (Ref.eq),8.679,V ugm-3 (Ref.eq)
2023-11-30,22:00:00,17,V ugm-3 (BAM),10.212,V ugm-3 (Ref.eq),11.722,V ugm-3 (Ref.eq)
2023-11-30,23:00:00,11,V ugm-3 (BAM),11.156,V ugm-3 (Ref.eq),11.958,V ugm-3 (Ref.eq)
2023-11-30,24:00:00,8,V ugm-3 (BAM),8.986,V ugm-3 (Ref.eq),7.83,V ugm-3 (Ref.eq)
2023-12-01,01:00:00,7,V ugm-3 (BAM),6.415,V ugm-3 (Ref.eq),5.896,V ugm-3 (Ref.eq)
2023-12-01,02:00:00,6,V ugm-3 (BAM),5.472,V ugm-3 (Ref.eq),5.071,V ugm-3 (Ref.eq)
2023-12-01,03:00:00,9,V ugm-3 (BAM),5.731,V ugm-3 (Ref.eq),5.189,V ugm-3 (Ref.eq)
2023-12-01,04:00:00,7,V ugm-3 (BAM),4.764,V ugm-3 (Ref.eq),4.882,V ugm-3 (Ref.eq)
2023-12-01,05:00:00,3,V ugm-3 (BAM),3.679,V ugm-3 (Ref.eq),4.528,V ugm-3 (Ref.eq)
2023-12-01,06:00:00,4,V ugm-3 (BAM),3.514,V ugm-3 (Ref.eq),3.726,V ugm-3 (Ref.eq)
2023-12-01,07:00:00,5,V ugm-3 (BAM),3.75,V ugm-3 (Ref.eq),3.821,V ugm-3 (Ref.eq)
2023-12-01,08:00:00,8,V ugm-3 (BAM),4.646,V ugm-3 (Ref.eq),4.552,V ugm-3 (Ref.eq)
2023-12-01,09:00:00,11,V ugm-3 (BAM),5.849,V ugm-3 (Ref.eq),12.972,V ugm-3 (Ref.eq)
2023-12-01,10:00:00,13,V ugm-3 (BAM),8.656,V ugm-3 (Ref.eq),11.25,V ugm-3 (Ref.eq)
2023-12-01,11:00:00,10,V ugm-3 (BAM),6.58,V ugm-3 (Ref.eq),9.033,V ugm-3 (Ref.eq)
2023-12-01,12:00:00,10,V ugm-3 (BAM),8.632,V ugm-3 (Ref.eq),9.481,V ugm-3 (Ref.eq)
2023-12-01,13:00:00,9,V ugm-3 (BAM),7.547,V ugm-3 (Ref.eq),8.302,V ugm-3 (Ref.eq)
2023-12-01,14:00:00,9,V ugm-3 (BAM),10.425,V ugm-3 (Ref.eq),11.934,V ugm-3 (Ref.eq)
2023-12-01,15:00:00,12,V ugm-3 (BAM),10.118,V ugm-3 (Ref.eq),11.509,V ugm-3 (Ref.eq)
2023-12-01,16:00:00,19,V ugm-3 (BAM),14.363,V ugm-3 (Ref.eq),14.033,V ugm-3 (Ref.eq)
2023-12-01,17:00:00,17,V ugm-3 (BAM),17.028,V ugm-3 (Ref.eq),16.533,V ugm-3 (Ref.eq)
2023-12-01,18:00:00,20,V ugm-3 (BAM),17.359,V ugm-3 (Ref.eq),21.84,V ugm-3 (Ref.eq)
2023-12-01,19:00:00,73,V ugm-3 (BAM),19.646,V ugm-3 (Ref.eq),35.283,V ugm-3 (Ref.eq)
2023-12-01,20:00:00,36,V ugm-3 (BAM),22.217,V ugm-3 (Ref.eq),37.5,V ugm-3 (Ref.eq)
2023-12-01,21:00:00,25,V ugm-3 (BAM),21.486,V ugm-3 (Ref.eq),53.656,V ugm-3 (Ref.eq)
2023-12-01,22:00:00,23,V ugm-3 (BAM),23.491,V ugm-3 (Ref.eq),44.859,V ugm-3 (Ref.eq)
2023-12-01,23:00:00,24,V ugm-3 (BAM),21.627,V ugm-3 (Ref.eq),36.085,V ugm-3 (Ref.eq)
2023-12-01,24:00:00,16,V ugm-3 (BAM),20.377,V ugm-3 (Ref.eq),41.486,V ugm-3 (Ref.eq)
2023-12-02,01:00:00,21,V ugm-3 (BAM),23.868,V ugm-3 (Ref.eq),41.981,V ugm-3 (Ref.eq)
2023-12-02,02:00:00,20,V ugm-3 (BAM),18.915,V ugm-3 (Ref.eq),38.915,V ugm-3 (Ref.eq)
2023-12-02,03:00:00,10,V ugm-3 (BAM),13.609,V ugm-3 (Ref.eq),28.326,V ugm-3 (Ref.eq)
2023-12-02,04:00:00,8,V ugm-3 (BAM),10.967,V ugm-3 (Ref.eq),21.651,V ugm-3 (Ref.eq)
2023-12-02,05:00:00,10,V ugm-3 (BAM),7.241,V ugm-3 (Ref.eq),23.184,V ugm-3 (Ref.eq)
2023-12-02,06:00:00,7,V ugm-3 (BAM),5.896,V ugm-3 (Ref.eq),23.208,V ugm-3 (Ref.eq)
2023-12-02,07:00:00,9,V ugm-3 (BAM),5.778,V ugm-3 (Ref.eq),24.175,V ugm-3 (Ref.eq)
2023-12-02,08:00:00,11,V ugm-3 (BAM),6.863,V ugm-3 (Ref.eq),23.821,V ugm-3 (Ref.eq)
2023-12-02,09:00:00,19,V ugm-3 (BAM),9.033,V ugm-3 (Ref.eq),22.689,V ugm-3 (Ref.eq)
2023-12-02,10:00:00,19,V ugm-3 (BAM),13.113,V ugm-3 (Ref.eq),21.816,V ugm-3 (Ref.eq)
2023-12-02,11:00:00,31,V ugm-3 (BAM),14.198,V ugm-3 (Ref.eq),22.594,V ugm-3 (Ref.eq)
2023-12-02,12:00:00,26,V ugm-3 (BAM),9.127,V ugm-3 (Ref.eq),23.443,V ugm-3 (Ref.eq)
2023-12-02,13:00:00,8,V ugm-3 (BAM),7.476,V ugm-3 (Ref.eq),18.278,V ugm-3 (Ref.eq)
2023-12-02,14:00:00,10,V ugm-3 (BAM),8.42,V ugm-3 (Ref.eq),11.203,V ugm-3 (Ref.eq)
2023-12-02,15:00:00,13,V ugm-3 (BAM),7.264,V ugm-3 (Ref.eq),14.245,V ugm-3 (Ref.eq)
2023-12-02,16:00:00,11,V ugm-3 (BAM),10.873,V ugm-3 (Ref.eq),16.462,V ugm-3 (Ref.eq)
2023-12-02,17:00:00,13,V ugm-3 (BAM),13.609,V ugm-3 (Ref.eq),12.099,V ugm-3 (Ref.eq)
2023-12-02,18:00:00,18,V ugm-3 (BAM),17.076,V ugm-3 (Ref.eq),16.793,V ugm-3 (Ref.eq)
2023-12-02,19:00:00,23,V ugm-3 (BAM),17.524,V ugm-3 (Ref.eq),23.137,V ugm-3 (Ref.eq)
2023-12-02,20:00:00,16,V ugm-3 (BAM),15.259,V ugm-3 (Ref.eq),19.481,V ugm-3 (Ref.eq)
2023-12-02,21:00:00,15,V ugm-3 (BAM),16.061,V ugm-3 (Ref.eq),21.415,V ugm-3 (Ref.eq)
2023-12-02,22:00:00,16,V ugm-3 (BAM),16.793,V ugm-3 (Ref.eq),21.745,V ugm-3 (Ref.eq)
2023-12-02,23:00:00,20,V ugm-3 (BAM),21.816,V ugm-3 (Ref.eq),18.491,V ugm-3 (Ref.eq)
2023-12-02,24:00:00,24,V ugm-3 (BAM),20.401,V ugm-3 (Ref.eq),18.043,V ugm-3 (Ref.eq)
2023-12-03,01:00:00,22,V ugm-3 (BAM),20.377,V ugm-3 (Ref.eq),20.307,V ugm-3 (Ref.eq)
2023-12-03,02:00:00,22,V ugm-3 (BAM),19.528,V ugm-3 (Ref.eq),17.665,V ugm-3 (Ref.eq)
2023-12-03,03:00:00,19,V ugm-3 (BAM),17.5,V ugm-3 (Ref.eq),16.203,V ugm-3 (Ref.eq)
2023-12-03,04:00:00,16,V ugm-3 (BAM),14.505,V ugm-3 (Ref.eq),15.259,V ugm-3 (Ref.eq)
2023-12-03,05:00:00,15,V ugm-3 (BAM),11.321,V ugm-3 (Ref.eq),13.821,V ugm-3 (Ref.eq)
2023-12-03,06:00:00,14,V ugm-3 (BAM),10.189,V ugm-3 (Ref.eq),10.142,V ugm-3 (Ref.eq)
2023-12-03,07:00:00,11,V ugm-3 (BAM),11.58,V ugm-3 (Ref.eq),8.632,V ugm-3 (Ref.eq)
2023-12-03,08:00:00,12,V ugm-3 (BAM),13.043,V ugm-3 (Ref.eq),10.708,V ugm-3 (Ref.eq)
2023-12-03,09:00:00,17,V ugm-3 (BAM),15.354,V ugm-3 (Ref.eq),15.401,V ugm-3 (Ref.eq)
2023-12-03,10:00:00,18,V ugm-3 (BAM),11.958,V ugm-3 (Ref.eq),11.297,V ugm-3 (Ref.eq)
2023-12-03,11:00:00,7,V ugm-3 (BAM),6.014,V ugm-3 (Ref.eq),8.514,V ugm-3 (Ref.eq)
2023-12-03,12:00:00,6,V ugm-3 (BAM),6.274,V ugm-3 (Ref.eq),9.104,V ugm-3 (Ref.eq)
2023-12-03,13:00:00,12,V ugm-3 (BAM),7.689,V ugm-3 (Ref.eq),9.717,V ugm-3 (Ref.eq)
2023-12-03,14:00:00,15,V ugm-3 (BAM),12.783,V ugm-3 (Ref.eq),16.038,V ugm-3 (Ref.eq)
2023-12-03,15:00:00,16,V ugm-3 (BAM),15.731,V ugm-3 (Ref.eq),17.005,V ugm-3 (Ref.eq)
2023-12-03,16:00:00,17,V ugm-3 (BAM),16.038,V ugm-3 (Ref.eq),14.104,V ugm-3 (Ref.eq)
2023-12-03,17:00:00,22,V ugm-3 (BAM),14.67,V ugm-3 (Ref.eq),15.472,V ugm-3 (Ref.eq)
2023-12-03,18:00:00,17,V ugm-3 (BAM),14.859,V ugm-3 (Ref.eq),13.443,V ugm-3 (Ref.eq)
2023-12-03,19:00:00,18,V ugm-3 (BAM),14.175,V ugm-3 (Ref.eq),14.363,V ugm-3 (Ref.eq)
2023-12-03,20:00:00,19,V ugm-3 (BAM),11.486,V ugm-3 (Ref.eq),12.83,V ugm-3 (Ref.eq)
2023-12-03,21:00:00,16,V ugm-3 (BAM),10.283,V ugm-3 (Ref.eq),10.92,V ugm-3 (Ref.eq)
2023-12-03,22:00:00,14,V ugm-3 (BAM),8.962,V ugm-3 (Ref.eq),9.788,V ugm-3 (Ref.eq)
2023-12-03,23:00:00,13,V ugm-3 (BAM),7.476,V ugm-3 (Ref.eq),10.071,V ugm-3 (Ref.eq)
2023-12-03,24:00:00,8,V ugm-3 (BAM),6.816,V ugm-3 (Ref.eq),11.58,V ugm-3 (Ref.eq)
2023-12-04,01:00:00,8,V ugm-3 (BAM),7.406,V ugm-3 (Ref.eq),9.67,V ugm-3 (Ref.eq)
2023-12-04,02:00:00,8,V ugm-3 (BAM),6.321,V ugm-3 (Ref.eq),8.514,V ugm-3 (Ref.eq)
2023-12-04,03:00:00,7,V ugm-3 (BAM),6.061,V ugm-3 (Ref.eq),8.726,V ugm-3 (Ref.eq)
2023-12-04,04:00:00,8,V ugm-3 (BAM),6.321,V ugm-3 (Ref.eq),7.264,V ugm-3 (Ref.eq)
2023-12-04,05:00:00,7,V ugm-3 (BAM),4.151,V ugm-3 (Ref.eq),5.802,V ugm-3 (Ref.eq)
2023-12-04,06:00:00,6,V ugm-3 (BAM),3.679,V ugm-3 (Ref.eq),6.061,V ugm-3 (Ref.eq)
2023-12-04,07:00:00,5,V ugm-3 (BAM),3.726,V ugm-3 (Ref.eq),5.377,V ugm-3 (Ref.eq)
